"seg_id","waterbody","huc_10","basin_name","class","water_type","segment_assessment","use","use_assessment","parameter","grandfathered_from_listings","data_supported","stayCALM_param_eval"
"0502-0011","Lake Salubria",205010502,"Chemung River","b","pond","IR4c_impaired","epa_appended_listing","not-applicable","not-applicable","no","yes","not-applicable"
"0502-0011","Lake Salubria",205010502,"Chemung River","b","pond","IR4c_impaired","fishing","IR3_unassessed","ammonia","no","yes","unassessed"
"0502-0011","Lake Salubria",205010502,"Chemung River","b","pond","IR4c_impaired","primary_contact_recreation","IR4a_impaired_confirmed","phosphorus","no","yes","impaired-tmdl_confirmed"
"0502-0011","Lake Salubria",205010502,"Chemung River","b","pond","IR4c_impaired","secondary_contact_recreation","IR4c_impaired_confirmed","algal_weed_growth","yes","no","unassessed"
"0502-0011","Lake Salubria",205010502,"Chemung River","b","pond","IR4c_impaired","shellfishing","not-applicable","not-applicable","no","yes","not-applicable"
"0502-0011","Lake Salubria",205010502,"Chemung River","b","pond","IR4c_impaired","source_of_water_supply","not-applicable","not-applicable","no","yes","not-applicable"
"0502-0012","Smith Pond",205010501,"Chemung River","b","pond","IR5_impaired","epa_appended_listing","not-applicable","not-applicable","no","yes","not-applicable"
"0502-0012","Smith Pond",205010501,"Chemung River","b","pond","IR5_impaired","fishing","IR1_fully-supported_confirmed","nitrite","no","yes","fully-supported_confirmed"
"0502-0012","Smith Pond",205010501,"Chemung River","b","pond","IR5_impaired","primary_contact_recreation","IR5_impaired_confirmed","phosphorus","yes","yes","impaired-pollutant_confirmed"
"0502-0012","Smith Pond",205010501,"Chemung River","b","pond","IR5_impaired","secondary_contact_recreation","IR5_impaired_confirmed","phosphorus","no","yes","impaired-pollutant_confirmed"
"0502-0012","Smith Pond",205010501,"Chemung River","b","pond","IR5_impaired","shellfishing","not-applicable","not-applicable","no","yes","not-applicable"
"0502-0012","Smith Pond",205010501,"Chemung River","b","pond","IR5_impaired","source_of_water_supply","not-applicable","not-applicable","no","yes","not-applicable"
"0502-0015","Demmons Pond",205010501,"Chemung River","b","pond","IR2_some-uses-supported","epa_appended_listing","not-applicable","not-applicable","no","yes","not-applicable"
"0502-0015","Demmons Pond",205010501,"Chemung River","b","pond","IR2_some-uses-supported","fishing","IR3_unassessed","ammonia","no","yes","unassessed"
"0502-0015","Demmons Pond",205010501,"Chemung River","b","pond","IR2_some-uses-supported","primary_contact_recreation","IR1_fully-supported_confirmed","phosphorus","no","yes","fully-supported_confirmed"
"0502-0015","Demmons Pond",205010501,"Chemung River","b","pond","IR2_some-uses-supported","secondary_contact_recreation","IR1_fully-supported_confirmed","phosphorus","no","yes","fully-supported_confirmed"
"0502-0015","Demmons Pond",205010501,"Chemung River","b","pond","IR2_some-uses-supported","shellfishing","not-applicable","not-applicable","no","yes","not-applicable"
"0502-0015","Demmons Pond",205010501,"Chemung River","b","pond","IR2_some-uses-supported","source_of_water_supply","not-applicable","not-applicable","no","yes","not-applicable"
"0601-0010","Afton Lake",205010112,"Susquehanna River","b","pond","IR5_impaired","epa_appended_listing","not-applicable","not-applicable","no","yes","not-applicable"
"0601-0010","Afton Lake",205010112,"Susquehanna River","b","pond","IR5_impaired","fishing","IR5_impaired_confirmed","dissolved_oxygen","yes","no","unassessed"
"0601-0010","Afton Lake",205010112,"Susquehanna River","b","pond","IR5_impaired","primary_contact_recreation","IR3_unassessed","No_Data","no","yes","unassessed"
"0601-0010","Afton Lake",205010112,"Susquehanna River","b","pond","IR5_impaired","secondary_contact_recreation","IR3_unassessed","No_Data","no","yes","unassessed"
"0601-0010","Afton Lake",205010112,"Susquehanna River","b","pond","IR5_impaired","shellfishing","not-applicable","not-applicable","no","yes","not-applicable"
"0601-0010","Afton Lake",205010112,"Susquehanna River","b","pond","IR5_impaired","source_of_water_supply","not-applicable","not-applicable","no","yes","not-applicable"
"0601-0012","Guilford Lake",205010109,"Susquehanna River","aa","pond","IR5_impaired","epa_appended_listing","not-applicable","not-applicable","no","yes","not-applicable"
"0601-0012","Guilford Lake",205010109,"Susquehanna River","aa","pond","IR5_impaired","fishing","IR3_fully-supported_unconfirmed","nitrite","no","yes","fully-supported_unconfirmed"
"0601-0012","Guilford Lake",205010109,"Susquehanna River","aa","pond","IR5_impaired","primary_contact_recreation","IR5_impaired_confirmed","phosphorus","no","yes","impaired-pollutant_confirmed"
"0601-0012","Guilford Lake",205010109,"Susquehanna River","aa","pond","IR5_impaired","secondary_contact_recreation","IR5_impaired_confirmed","phosphorus","no","yes","impaired-pollutant_confirmed"
"0601-0012","Guilford Lake",205010109,"Susquehanna River","aa","pond","IR5_impaired","shellfishing","not-applicable","not-applicable","no","yes","not-applicable"
"0601-0012","Guilford Lake",205010109,"Susquehanna River","aa","pond","IR5_impaired","source_of_water_supply","IR3_fully-supported_unconfirmed","nitrite","no","yes","fully-supported_unconfirmed"
"0601-0013","Chenango Lake",205010109,"Susquehanna River","a","pond","IR5_impaired","epa_appended_listing","not-applicable","not-applicable","no","yes","not-applicable"
"0601-0013","Chenango Lake",205010109,"Susquehanna River","a","pond","IR5_impaired","fishing","IR5_impaired_confirmed","dissolved_oxygen","yes","no","unassessed"
"0601-0013","Chenango Lake",205010109,"Susquehanna River","a","pond","IR5_impaired","primary_contact_recreation","IR1_fully-supported_confirmed","phosphorus","no","yes","fully-supported_confirmed"
"0601-0013","Chenango Lake",205010109,"Susquehanna River","a","pond","IR5_impaired","secondary_contact_recreation","IR1_fully-supported_confirmed","phosphorus","no","yes","fully-supported_confirmed"
"0601-0013","Chenango Lake",205010109,"Susquehanna River","a","pond","IR5_impaired","shellfishing","not-applicable","not-applicable","no","yes","not-applicable"
"0601-0013","Chenango Lake",205010109,"Susquehanna River","a","pond","IR5_impaired","source_of_water_supply","IR1_stressed_confirmed","ammonia; chloride","no","yes","stressed_confirmed"
"0601-0016","Canadarago Lake",205010101,"Susquehanna River","a(t)","pond","IR2_some-uses-supported","epa_appended_listing","not-applicable","not-applicable","no","yes","not-applicable"
"0601-0016","Canadarago Lake",205010101,"Susquehanna River","a(t)","pond","IR2_some-uses-supported","fishing","IR3_unassessed","ammonia","no","yes","unassessed"
"0601-0016","Canadarago Lake",205010101,"Susquehanna River","a(t)","pond","IR2_some-uses-supported","primary_contact_recreation","IR1_fully-supported_confirmed","phosphorus","no","yes","fully-supported_confirmed"
"0601-0016","Canadarago Lake",205010101,"Susquehanna River","a(t)","pond","IR2_some-uses-supported","secondary_contact_recreation","IR1_fully-supported_confirmed","phosphorus","no","yes","fully-supported_confirmed"
"0601-0016","Canadarago Lake",205010101,"Susquehanna River","a(t)","pond","IR2_some-uses-supported","shellfishing","not-applicable","not-applicable","no","yes","not-applicable"
"0601-0016","Canadarago Lake",205010101,"Susquehanna River","a(t)","pond","IR2_some-uses-supported","source_of_water_supply","IR1_stressed_confirmed","ammonia; chloride; nitrate_nitrite","no","yes","stressed_confirmed"
"0601-0066","Beaver Lake",205010112,"Susquehanna River","c","pond","IR3_unassessed","epa_appended_listing","not-applicable","not-applicable","no","yes","not-applicable"
"0601-0066","Beaver Lake",205010112,"Susquehanna River","c","pond","IR3_unassessed","fishing","IR3_unassessed","ammonia","no","yes","unassessed"
"0601-0066","Beaver Lake",205010112,"Susquehanna River","c","pond","IR3_unassessed","primary_contact_recreation","not-applicable","not-applicable","no","yes","not-applicable"
"0601-0066","Beaver Lake",205010112,"Susquehanna River","c","pond","IR3_unassessed","secondary_contact_recreation","not-applicable","not-applicable","no","yes","not-applicable"
"0601-0066","Beaver Lake",205010112,"Susquehanna River","c","pond","IR3_unassessed","shellfishing","not-applicable","not-applicable","no","yes","not-applicable"
"0601-0066","Beaver Lake",205010112,"Susquehanna River","c","pond","IR3_unassessed","source_of_water_supply","not-applicable","not-applicable","no","yes","not-applicable"
"0601-0068","White Birch Lake",205010112,"Susquehanna River","c","pond","IR3_unassessed","epa_appended_listing","not-applicable","not-applicable","no","yes","not-applicable"
"0601-0068","White Birch Lake",205010112,"Susquehanna River","c","pond","IR3_unassessed","fishing","IR3_unassessed","ammonia","no","yes","unassessed"
"0601-0068","White Birch Lake",205010112,"Susquehanna River","c","pond","IR3_unassessed","primary_contact_recreation","not-applicable","not-applicable","no","yes","not-applicable"
"0601-0068","White Birch Lake",205010112,"Susquehanna River","c","pond","IR3_unassessed","secondary_contact_recreation","not-applicable","not-applicable","no","yes","not-applicable"
"0601-0068","White Birch Lake",205010112,"Susquehanna River","c","pond","IR3_unassessed","shellfishing","not-applicable","not-applicable","no","yes","not-applicable"
"0601-0068","White Birch Lake",205010112,"Susquehanna River","c","pond","IR3_unassessed","source_of_water_supply","not-applicable","not-applicable","no","yes","not-applicable"
"0601-0109","Arnold Lake",205010106,"Susquehanna River","b(t)","pond","IR3_needs-verification","epa_appended_listing","not-applicable","not-applicable","no","yes","not-applicable"
"0601-0109","Arnold Lake",205010106,"Susquehanna River","b(t)","pond","IR3_needs-verification","fishing","IR3_impaired_unconfirmed","dissolved_oxygen","no","yes","impaired_unconfirmed"
"0601-0109","Arnold Lake",205010106,"Susquehanna River","b(t)","pond","IR3_needs-verification","primary_contact_recreation","IR3_impaired_unconfirmed","dissolved_oxygen","no","yes","impaired_unconfirmed"
"0601-0109","Arnold Lake",205010106,"Susquehanna River","b(t)","pond","IR3_needs-verification","secondary_contact_recreation","IR3_impaired_unconfirmed","dissolved_oxygen","no","yes","impaired_unconfirmed"
"0601-0109","Arnold Lake",205010106,"Susquehanna River","b(t)","pond","IR3_needs-verification","shellfishing","not-applicable","not-applicable","no","yes","not-applicable"
"0601-0109","Arnold Lake",205010106,"Susquehanna River","b(t)","pond","IR3_needs-verification","source_of_water_supply","not-applicable","not-applicable","no","yes","not-applicable"
"0602-0007","Lake Moraine",205010205,"Susquehanna River","b","pond","IR5_impaired","epa_appended_listing","not-applicable","not-applicable","no","yes","not-applicable"
"0602-0007","Lake Moraine",205010205,"Susquehanna River","b","pond","IR5_impaired","fishing","IR5_impaired_confirmed","dissolved_oxygen","yes","no","unassessed"
"0602-0007","Lake Moraine",205010205,"Susquehanna River","b","pond","IR5_impaired","primary_contact_recreation","IR5_impaired_confirmed","phosphorus","no","yes","impaired-pollutant_confirmed"
"0602-0007","Lake Moraine",205010205,"Susquehanna River","b","pond","IR5_impaired","secondary_contact_recreation","IR5_impaired_confirmed","phosphorus","no","yes","impaired-pollutant_confirmed"
"0602-0007","Lake Moraine",205010205,"Susquehanna River","b","pond","IR5_impaired","shellfishing","not-applicable","not-applicable","no","yes","not-applicable"
"0602-0007","Lake Moraine",205010205,"Susquehanna River","b","pond","IR5_impaired","source_of_water_supply","not-applicable","not-applicable","no","yes","not-applicable"
"0602-0014","Plymouth Reservoir",205010206,"Susquehanna River","b","pond","IR5_impaired","epa_appended_listing","not-applicable","not-applicable","no","yes","not-applicable"
"0602-0014","Plymouth Reservoir",205010206,"Susquehanna River","b","pond","IR5_impaired","fishing","IR3_unassessed","ammonia","no","yes","unassessed"
"0602-0014","Plymouth Reservoir",205010206,"Susquehanna River","b","pond","IR5_impaired","primary_contact_recreation","IR5_impaired_confirmed","phosphorus","no","yes","impaired-pollutant_confirmed"
"0602-0014","Plymouth Reservoir",205010206,"Susquehanna River","b","pond","IR5_impaired","secondary_contact_recreation","IR5_impaired_confirmed","phosphorus","no","yes","impaired-pollutant_confirmed"
"0602-0014","Plymouth Reservoir",205010206,"Susquehanna River","b","pond","IR5_impaired","shellfishing","not-applicable","not-applicable","no","yes","not-applicable"
"0602-0014","Plymouth Reservoir",205010206,"Susquehanna River","b","pond","IR5_impaired","source_of_water_supply","not-applicable","not-applicable","no","yes","not-applicable"
"0602-0017","Lower/Upper Little York Lakes",205010202,"Susquehanna River","b","pond","IR5_impaired","epa_appended_listing","not-applicable","not-applicable","no","yes","not-applicable"
"0602-0017","Lower/Upper Little York Lakes",205010202,"Susquehanna River","b","pond","IR5_impaired","fishing","IR5_impaired_confirmed","dissolved_oxygen","yes","no","fully-supported_unconfirmed"
"0602-0017","Lower/Upper Little York Lakes",205010202,"Susquehanna River","b","pond","IR5_impaired","primary_contact_recreation","IR3_stressed_unconfirmed","ph","no","yes","stressed_unconfirmed"
"0602-0017","Lower/Upper Little York Lakes",205010202,"Susquehanna River","b","pond","IR5_impaired","secondary_contact_recreation","IR3_stressed_unconfirmed","ph","no","yes","stressed_unconfirmed"
"0602-0017","Lower/Upper Little York Lakes",205010202,"Susquehanna River","b","pond","IR5_impaired","shellfishing","not-applicable","not-applicable","no","yes","not-applicable"
"0602-0017","Lower/Upper Little York Lakes",205010202,"Susquehanna River","b","pond","IR5_impaired","source_of_water_supply","not-applicable","not-applicable","no","yes","not-applicable"
"0602-0018","Tully Lake",205010202,"Susquehanna River","b","pond","IR5_impaired","epa_appended_listing","not-applicable","not-applicable","no","yes","not-applicable"
"0602-0018","Tully Lake",205010202,"Susquehanna River","b","pond","IR5_impaired","fishing","IR5_impaired_confirmed","dissolved_oxygen","yes","no","unassessed"
"0602-0018","Tully Lake",205010202,"Susquehanna River","b","pond","IR5_impaired","primary_contact_recreation","IR1_fully-supported_confirmed","phosphorus","no","yes","fully-supported_confirmed"
"0602-0018","Tully Lake",205010202,"Susquehanna River","b","pond","IR5_impaired","secondary_contact_recreation","IR1_fully-supported_confirmed","phosphorus","no","yes","fully-supported_confirmed"
"0602-0018","Tully Lake",205010202,"Susquehanna River","b","pond","IR5_impaired","shellfishing","not-applicable","not-applicable","no","yes","not-applicable"
"0602-0018","Tully Lake",205010202,"Susquehanna River","b","pond","IR5_impaired","source_of_water_supply","not-applicable","not-applicable","no","yes","not-applicable"
"0602-0019","Song Lake",205010202,"Susquehanna River","b","pond","IR2_some-uses-supported","epa_appended_listing","not-applicable","not-applicable","no","yes","not-applicable"
"0602-0019","Song Lake",205010202,"Susquehanna River","b","pond","IR2_some-uses-supported","fishing","IR3_unassessed","ammonia","no","yes","unassessed"
"0602-0019","Song Lake",205010202,"Susquehanna River","b","pond","IR2_some-uses-supported","primary_contact_recreation","IR1_fully-supported_confirmed","phosphorus","no","yes","fully-supported_confirmed"
"0602-0019","Song Lake",205010202,"Susquehanna River","b","pond","IR2_some-uses-supported","secondary_contact_recreation","IR1_fully-supported_confirmed","phosphorus","no","yes","fully-supported_confirmed"
"0602-0019","Song Lake",205010202,"Susquehanna River","b","pond","IR2_some-uses-supported","shellfishing","not-applicable","not-applicable","no","yes","not-applicable"
"0602-0019","Song Lake",205010202,"Susquehanna River","b","pond","IR2_some-uses-supported","source_of_water_supply","not-applicable","not-applicable","no","yes","not-applicable"
"0602-0040","Gorton Lake",205010205,"Susquehanna River","b","pond","IR3_unassessed","epa_appended_listing","not-applicable","not-applicable","no","yes","not-applicable"
"0602-0040","Gorton Lake",205010205,"Susquehanna River","b","pond","IR3_unassessed","fishing","IR3_unassessed","No_Data","no","yes","unassessed"
"0602-0040","Gorton Lake",205010205,"Susquehanna River","b","pond","IR3_unassessed","primary_contact_recreation","IR3_unassessed","No_Data","no","yes","unassessed"
"0602-0040","Gorton Lake",205010205,"Susquehanna River","b","pond","IR3_unassessed","secondary_contact_recreation","IR3_unassessed","No_Data","no","yes","unassessed"
"0602-0040","Gorton Lake",205010205,"Susquehanna River","b","pond","IR3_unassessed","shellfishing","not-applicable","not-applicable","no","yes","not-applicable"
"0602-0040","Gorton Lake",205010205,"Susquehanna River","b","pond","IR3_unassessed","source_of_water_supply","not-applicable","not-applicable","no","yes","not-applicable"
"0602-0041","Eaton Brook Reservoir",205010205,"Susquehanna River","b","pond","IR5_impaired","epa_appended_listing","not-applicable","not-applicable","no","yes","not-applicable"
"0602-0041","Eaton Brook Reservoir",205010205,"Susquehanna River","b","pond","IR5_impaired","fishing","IR5_impaired_confirmed","dissolved_oxygen","yes","no","unassessed"
"0602-0041","Eaton Brook Reservoir",205010205,"Susquehanna River","b","pond","IR5_impaired","primary_contact_recreation","IR1_fully-supported_confirmed","phosphorus","no","yes","fully-supported_confirmed"
