seg_id,waterbody,huc_10,basin_name,class,water_type,segment_assessment,use,use_assessment,parameter,grandfathered_from_listings,data_supported,stayCALM_param_eval
1306-0094,Williams/Fifth Binnewater Lake,0202000706,Lower Hudson River,aa,pond,IR3_unassessed,source_of_water_supply,IR3_unassessed,No_Data,no,yes,unassessed
1306-0095,Fourth Binnewater Lake,0202000706,Lower Hudson River,b,pond,IR3_unassessed,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
1306-0095,Fourth Binnewater Lake,0202000706,Lower Hudson River,b,pond,IR3_unassessed,fishing,IR3_unassessed,No_Data,no,yes,unassessed
1306-0095,Fourth Binnewater Lake,0202000706,Lower Hudson River,b,pond,IR3_unassessed,primary_contact_recreation,IR3_unassessed,No_Data,no,yes,unassessed
1306-0095,Fourth Binnewater Lake,0202000706,Lower Hudson River,b,pond,IR3_unassessed,secondary_contact_recreation,IR3_unassessed,No_Data,no,yes,unassessed
1306-0095,Fourth Binnewater Lake,0202000706,Lower Hudson River,b,pond,IR3_unassessed,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
1306-0095,Fourth Binnewater Lake,0202000706,Lower Hudson River,b,pond,IR3_unassessed,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
1306-0097,Mohonk Lake,0202000706,Lower Hudson River,aa(t),pond,IR3_unassessed,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
1306-0097,Mohonk Lake,0202000706,Lower Hudson River,aa(t),pond,IR3_unassessed,fishing,IR3_unassessed,No_Data,no,yes,unassessed
1306-0097,Mohonk Lake,0202000706,Lower Hudson River,aa(t),pond,IR3_unassessed,primary_contact_recreation,IR3_unassessed,No_Data,no,yes,unassessed
1306-0097,Mohonk Lake,0202000706,Lower Hudson River,aa(t),pond,IR3_unassessed,secondary_contact_recreation,IR3_unassessed,No_Data,no,yes,unassessed
1306-0097,Mohonk Lake,0202000706,Lower Hudson River,aa(t),pond,IR3_unassessed,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
1306-0097,Mohonk Lake,0202000706,Lower Hudson River,aa(t),pond,IR3_unassessed,source_of_water_supply,IR3_unassessed,No_Data,no,yes,unassessed
1306-0098,Lake Minnewaska,0202000706,Lower Hudson River,aa(t),pond,IR3_needs-verification,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
1306-0098,Lake Minnewaska,0202000706,Lower Hudson River,aa(t),pond,IR3_needs-verification,fishing,IR3_unassessed,ammonia,no,yes,unassessed
1306-0098,Lake Minnewaska,0202000706,Lower Hudson River,aa(t),pond,IR3_needs-verification,primary_contact_recreation,IR3_fully-supported_unconfirmed,phosphorus,no,yes,fully-supported_unconfirmed
1306-0098,Lake Minnewaska,0202000706,Lower Hudson River,aa(t),pond,IR3_needs-verification,secondary_contact_recreation,IR3_fully-supported_unconfirmed,phosphorus,no,yes,fully-supported_unconfirmed
1306-0098,Lake Minnewaska,0202000706,Lower Hudson River,aa(t),pond,IR3_needs-verification,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
1306-0098,Lake Minnewaska,0202000706,Lower Hudson River,aa(t),pond,IR3_needs-verification,source_of_water_supply,IR3_impaired_unconfirmed,iron; manganese,no,yes,impaired_unconfirmed
1306-0101,Mud Pond,0202000706,Lower Hudson River,c(t),pond,IR3_unassessed,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
1306-0101,Mud Pond,0202000706,Lower Hudson River,c(t),pond,IR3_unassessed,fishing,IR3_unassessed,No_Data,no,yes,unassessed
1306-0101,Mud Pond,0202000706,Lower Hudson River,c(t),pond,IR3_unassessed,primary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
1306-0101,Mud Pond,0202000706,Lower Hudson River,c(t),pond,IR3_unassessed,secondary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
1306-0101,Mud Pond,0202000706,Lower Hudson River,c(t),pond,IR3_unassessed,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
1306-0101,Mud Pond,0202000706,Lower Hudson River,c(t),pond,IR3_unassessed,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
1306-0102,Lake Awosting,0202000706,Lower Hudson River,aa(t),pond,IR3_needs-verification,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
1306-0102,Lake Awosting,0202000706,Lower Hudson River,aa(t),pond,IR3_needs-verification,fishing,IR3_unassessed,ammonia,no,yes,unassessed
1306-0102,Lake Awosting,0202000706,Lower Hudson River,aa(t),pond,IR3_needs-verification,primary_contact_recreation,IR3_fully-supported_unconfirmed,phosphorus,no,yes,fully-supported_unconfirmed
1306-0102,Lake Awosting,0202000706,Lower Hudson River,aa(t),pond,IR3_needs-verification,secondary_contact_recreation,IR3_fully-supported_unconfirmed,phosphorus,no,yes,fully-supported_unconfirmed
1306-0102,Lake Awosting,0202000706,Lower Hudson River,aa(t),pond,IR3_needs-verification,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
1306-0102,Lake Awosting,0202000706,Lower Hudson River,aa(t),pond,IR3_needs-verification,source_of_water_supply,IR3_impaired_unconfirmed,iron,no,yes,impaired_unconfirmed
1306-0105,Lyonsville Pond,0202000706,Lower Hudson River,c,pond,IR3_unassessed,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
1306-0105,Lyonsville Pond,0202000706,Lower Hudson River,c,pond,IR3_unassessed,fishing,IR3_unassessed,No_Data,no,yes,unassessed
1306-0105,Lyonsville Pond,0202000706,Lower Hudson River,c,pond,IR3_unassessed,primary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
1306-0105,Lyonsville Pond,0202000706,Lower Hudson River,c,pond,IR3_unassessed,secondary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
1306-0105,Lyonsville Pond,0202000706,Lower Hudson River,c,pond,IR3_unassessed,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
1306-0105,Lyonsville Pond,0202000706,Lower Hudson River,c,pond,IR3_unassessed,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
1306-0109,Roosa Lake,0202000706,Lower Hudson River,a(t),pond,IR3_unassessed,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
1306-0109,Roosa Lake,0202000706,Lower Hudson River,a(t),pond,IR3_unassessed,fishing,IR3_unassessed,No_Data,no,yes,unassessed
1306-0109,Roosa Lake,0202000706,Lower Hudson River,a(t),pond,IR3_unassessed,primary_contact_recreation,IR3_unassessed,No_Data,no,yes,unassessed
1306-0109,Roosa Lake,0202000706,Lower Hudson River,a(t),pond,IR3_unassessed,secondary_contact_recreation,IR3_unassessed,No_Data,no,yes,unassessed
1306-0109,Roosa Lake,0202000706,Lower Hudson River,a(t),pond,IR3_unassessed,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
1306-0109,Roosa Lake,0202000706,Lower Hudson River,a(t),pond,IR3_unassessed,source_of_water_supply,IR3_unassessed,No_Data,no,yes,unassessed
1306-0111,Lyons Lake,0202000705,Lower Hudson River,a,pond,IR3_unassessed,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
1306-0111,Lyons Lake,0202000705,Lower Hudson River,a,pond,IR3_unassessed,fishing,IR3_unassessed,No_Data,no,yes,unassessed
1306-0111,Lyons Lake,0202000705,Lower Hudson River,a,pond,IR3_unassessed,primary_contact_recreation,IR3_unassessed,No_Data,no,yes,unassessed
1306-0111,Lyons Lake,0202000705,Lower Hudson River,a,pond,IR3_unassessed,secondary_contact_recreation,IR3_unassessed,No_Data,no,yes,unassessed
1306-0111,Lyons Lake,0202000705,Lower Hudson River,a,pond,IR3_unassessed,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
1306-0111,Lyons Lake,0202000705,Lower Hudson River,a,pond,IR3_unassessed,source_of_water_supply,IR3_unassessed,No_Data,no,yes,unassessed
1306-0118,Cranberry Lake,0202000705,Lower Hudson River,b,pond,IR3_unassessed,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
1306-0118,Cranberry Lake,0202000705,Lower Hudson River,b,pond,IR3_unassessed,fishing,IR3_unassessed,No_Data,no,yes,unassessed
1306-0118,Cranberry Lake,0202000705,Lower Hudson River,b,pond,IR3_unassessed,primary_contact_recreation,IR3_unassessed,No_Data,no,yes,unassessed
1306-0118,Cranberry Lake,0202000705,Lower Hudson River,b,pond,IR3_unassessed,secondary_contact_recreation,IR3_unassessed,No_Data,no,yes,unassessed
1306-0118,Cranberry Lake,0202000705,Lower Hudson River,b,pond,IR3_unassessed,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
1306-0118,Cranberry Lake,0202000705,Lower Hudson River,b,pond,IR3_unassessed,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
1306-0119,Upper Ulster Lake,0202000705,Lower Hudson River,b(t),pond,IR5_impaired,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
1306-0119,Upper Ulster Lake,0202000705,Lower Hudson River,b(t),pond,IR5_impaired,fishing,IR3_unassessed,ammonia,no,yes,unassessed
1306-0119,Upper Ulster Lake,0202000705,Lower Hudson River,b(t),pond,IR5_impaired,primary_contact_recreation,IR5_impaired_confirmed,phosphorus,no,yes,impaired-pollutant_confirmed
1306-0119,Upper Ulster Lake,0202000705,Lower Hudson River,b(t),pond,IR5_impaired,secondary_contact_recreation,IR5_impaired_confirmed,phosphorus,no,yes,impaired-pollutant_confirmed
1306-0119,Upper Ulster Lake,0202000705,Lower Hudson River,b(t),pond,IR5_impaired,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
1306-0119,Upper Ulster Lake,0202000705,Lower Hudson River,b(t),pond,IR5_impaired,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
1306-0120,Ulster Lake,0202000705,Lower Hudson River,b,pond,IR3_unassessed,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
1306-0120,Ulster Lake,0202000705,Lower Hudson River,b,pond,IR3_unassessed,fishing,IR3_unassessed,No_Data,no,yes,unassessed
1306-0120,Ulster Lake,0202000705,Lower Hudson River,b,pond,IR3_unassessed,primary_contact_recreation,IR3_unassessed,No_Data,no,yes,unassessed
1306-0120,Ulster Lake,0202000705,Lower Hudson River,b,pond,IR3_unassessed,secondary_contact_recreation,IR3_unassessed,No_Data,no,yes,unassessed
1306-0120,Ulster Lake,0202000705,Lower Hudson River,b,pond,IR3_unassessed,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
1306-0120,Ulster Lake,0202000705,Lower Hudson River,b,pond,IR3_unassessed,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
1306-0123,Katz Pond,0202000705,Lower Hudson River,c,pond,IR3_unassessed,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
1306-0123,Katz Pond,0202000705,Lower Hudson River,c,pond,IR3_unassessed,fishing,IR3_unassessed,No_Data,no,yes,unassessed
1306-0123,Katz Pond,0202000705,Lower Hudson River,c,pond,IR3_unassessed,primary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
1306-0123,Katz Pond,0202000705,Lower Hudson River,c,pond,IR3_unassessed,secondary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
1306-0123,Katz Pond,0202000705,Lower Hudson River,c,pond,IR3_unassessed,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
1306-0123,Katz Pond,0202000705,Lower Hudson River,c,pond,IR3_unassessed,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
1306-0124,Silver/Woods Lake,0202000705,Lower Hudson River,b,pond,IR3_needs-verification,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
1306-0124,Silver/Woods Lake,0202000705,Lower Hudson River,b,pond,IR3_needs-verification,fishing,IR3_stressed_unconfirmed,ph,no,yes,stressed_unconfirmed
1306-0124,Silver/Woods Lake,0202000705,Lower Hudson River,b,pond,IR3_needs-verification,primary_contact_recreation,IR3_stressed_unconfirmed,ph,no,yes,stressed_unconfirmed
1306-0124,Silver/Woods Lake,0202000705,Lower Hudson River,b,pond,IR3_needs-verification,secondary_contact_recreation,IR3_stressed_unconfirmed,ph,no,yes,stressed_unconfirmed
1306-0124,Silver/Woods Lake,0202000705,Lower Hudson River,b,pond,IR3_needs-verification,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
1306-0124,Silver/Woods Lake,0202000705,Lower Hudson River,b,pond,IR3_needs-verification,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
1306-0126,Beaverdam Pond,0202000705,Lower Hudson River,b(t),pond,IR3_unassessed,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
1306-0126,Beaverdam Pond,0202000705,Lower Hudson River,b(t),pond,IR3_unassessed,fishing,IR3_unassessed,No_Data,no,yes,unassessed
1306-0126,Beaverdam Pond,0202000705,Lower Hudson River,b(t),pond,IR3_unassessed,primary_contact_recreation,IR3_unassessed,No_Data,no,yes,unassessed
1306-0126,Beaverdam Pond,0202000705,Lower Hudson River,b(t),pond,IR3_unassessed,secondary_contact_recreation,IR3_unassessed,No_Data,no,yes,unassessed
1306-0126,Beaverdam Pond,0202000705,Lower Hudson River,b(t),pond,IR3_unassessed,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
1306-0126,Beaverdam Pond,0202000705,Lower Hudson River,b(t),pond,IR3_unassessed,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
1307-0004,Ashokan Reservoir,0202000609,Lower Hudson River,aa(t),pond,IR5_impaired,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
1307-0004,Ashokan Reservoir,0202000609,Lower Hudson River,aa(t),pond,IR5_impaired,fishing,IR5_impaired_confirmed,silt_sediment,yes,no,unassessed
1307-0004,Ashokan Reservoir,0202000609,Lower Hudson River,aa(t),pond,IR5_impaired,primary_contact_recreation,IR3_unassessed,No_Data,no,yes,unassessed
1307-0004,Ashokan Reservoir,0202000609,Lower Hudson River,aa(t),pond,IR5_impaired,secondary_contact_recreation,IR3_unassessed,No_Data,no,yes,unassessed
1307-0004,Ashokan Reservoir,0202000609,Lower Hudson River,aa(t),pond,IR5_impaired,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
1307-0004,Ashokan Reservoir,0202000609,Lower Hudson River,aa(t),pond,IR5_impaired,source_of_water_supply,IR5_impaired_confirmed,silt_sediment,yes,no,unassessed
1307-0020,Kingston Reservoirs 1 and 2,0202000609,Lower Hudson River,b(t),pond,IR3_unassessed,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
1307-0020,Kingston Reservoirs 1 and 2,0202000609,Lower Hudson River,b(t),pond,IR3_unassessed,fishing,IR3_unassessed,No_Data,no,yes,unassessed
1307-0020,Kingston Reservoirs 1 and 2,0202000609,Lower Hudson River,b(t),pond,IR3_unassessed,primary_contact_recreation,IR3_unassessed,No_Data,no,yes,unassessed
1307-0020,Kingston Reservoirs 1 and 2,0202000609,Lower Hudson River,b(t),pond,IR3_unassessed,secondary_contact_recreation,IR3_unassessed,No_Data,no,yes,unassessed
1307-0020,Kingston Reservoirs 1 and 2,0202000609,Lower Hudson River,b(t),pond,IR3_unassessed,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
1307-0020,Kingston Reservoirs 1 and 2,0202000609,Lower Hudson River,b(t),pond,IR3_unassessed,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
1307-0021,Kingston Reservoir 4,0202000609,Lower Hudson River,a,pond,IR3_unassessed,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
1307-0021,Kingston Reservoir 4,0202000609,Lower Hudson River,a,pond,IR3_unassessed,fishing,IR3_unassessed,No_Data,no,yes,unassessed
1307-0021,Kingston Reservoir 4,0202000609,Lower Hudson River,a,pond,IR3_unassessed,primary_contact_recreation,IR3_unassessed,No_Data,no,yes,unassessed
1307-0021,Kingston Reservoir 4,0202000609,Lower Hudson River,a,pond,IR3_unassessed,secondary_contact_recreation,IR3_unassessed,No_Data,no,yes,unassessed
1307-0021,Kingston Reservoir 4,0202000609,Lower Hudson River,a,pond,IR3_unassessed,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
1307-0021,Kingston Reservoir 4,0202000609,Lower Hudson River,a,pond,IR3_unassessed,source_of_water_supply,IR3_unassessed,No_Data,no,yes,unassessed
1307-0022,Cooper Lake,0202000609,Lower Hudson River,a,pond,IR3_unassessed,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
1307-0022,Cooper Lake,0202000609,Lower Hudson River,a,pond,IR3_unassessed,fishing,IR3_unassessed,No_Data,no,yes,unassessed
1307-0022,Cooper Lake,0202000609,Lower Hudson River,a,pond,IR3_unassessed,primary_contact_recreation,IR3_unassessed,No_Data,no,yes,unassessed
1307-0022,Cooper Lake,0202000609,Lower Hudson River,a,pond,IR3_unassessed,secondary_contact_recreation,IR3_unassessed,No_Data,no,yes,unassessed
1307-0022,Cooper Lake,0202000609,Lower Hudson River,a,pond,IR3_unassessed,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
1307-0022,Cooper Lake,0202000609,Lower Hudson River,a,pond,IR3_unassessed,source_of_water_supply,IR3_unassessed,No_Data,no,yes,unassessed
1307-0023,Echo Lake,0202000609,Lower Hudson River,a,pond,IR3_unassessed,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
1307-0023,Echo Lake,0202000609,Lower Hudson River,a,pond,IR3_unassessed,fishing,IR3_unassessed,No_Data,no,yes,unassessed
1307-0023,Echo Lake,0202000609,Lower Hudson River,a,pond,IR3_unassessed,primary_contact_recreation,IR3_unassessed,No_Data,no,yes,unassessed
1307-0023,Echo Lake,0202000609,Lower Hudson River,a,pond,IR3_unassessed,secondary_contact_recreation,IR3_unassessed,No_Data,no,yes,unassessed
1307-0023,Echo Lake,0202000609,Lower Hudson River,a,pond,IR3_unassessed,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
1307-0023,Echo Lake,0202000609,Lower Hudson River,a,pond,IR3_unassessed,source_of_water_supply,IR3_unassessed,No_Data,no,yes,unassessed
1307-0024,Spring Lake,0202000609,Lower Hudson River,b,pond,IR3_unassessed,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
1307-0024,Spring Lake,0202000609,Lower Hudson River,b,pond,IR3_unassessed,fishing,IR3_unassessed,No_Data,no,yes,unassessed
1307-0024,Spring Lake,0202000609,Lower Hudson River,b,pond,IR3_unassessed,primary_contact_recreation,IR3_unassessed,No_Data,no,yes,unassessed
1307-0024,Spring Lake,0202000609,Lower Hudson River,b,pond,IR3_unassessed,secondary_contact_recreation,IR3_unassessed,No_Data,no,yes,unassessed
1307-0024,Spring Lake,0202000609,Lower Hudson River,b,pond,IR3_unassessed,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
1307-0024,Spring Lake,0202000609,Lower Hudson River,b,pond,IR3_unassessed,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
1307-0025,Onteora Lake,0202000609,Lower Hudson River,c,pond,IR3_unassessed,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
1307-0025,Onteora Lake,0202000609,Lower Hudson River,c,pond,IR3_unassessed,fishing,IR3_unassessed,No_Data,no,yes,unassessed
1307-0025,Onteora Lake,0202000609,Lower Hudson River,c,pond,IR3_unassessed,primary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
1307-0025,Onteora Lake,0202000609,Lower Hudson River,c,pond,IR3_unassessed,secondary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
1307-0025,Onteora Lake,0202000609,Lower Hudson River,c,pond,IR3_unassessed,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
1307-0025,Onteora Lake,0202000609,Lower Hudson River,c,pond,IR3_unassessed,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
1307-0027,Stone Ridge Pond,0202000609,Lower Hudson River,c,pond,IR3_unassessed,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
1307-0027,Stone Ridge Pond,0202000609,Lower Hudson River,c,pond,IR3_unassessed,fishing,IR3_unassessed,No_Data,no,yes,unassessed
1307-0027,Stone Ridge Pond,0202000609,Lower Hudson River,c,pond,IR3_unassessed,primary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
1307-0027,Stone Ridge Pond,0202000609,Lower Hudson River,c,pond,IR3_unassessed,secondary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
1307-0027,Stone Ridge Pond,0202000609,Lower Hudson River,c,pond,IR3_unassessed,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
1307-0027,Stone Ridge Pond,0202000609,Lower Hudson River,c,pond,IR3_unassessed,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
1307-0028,Lake Katrine,0202000609,Lower Hudson River,c,pond,IR3_unassessed,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
1307-0028,Lake Katrine,0202000609,Lower Hudson River,c,pond,IR3_unassessed,fishing,IR3_unassessed,No_Data,no,yes,unassessed
1307-0028,Lake Katrine,0202000609,Lower Hudson River,c,pond,IR3_unassessed,primary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
1307-0028,Lake Katrine,0202000609,Lower Hudson River,c,pond,IR3_unassessed,secondary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
1307-0028,Lake Katrine,0202000609,Lower Hudson River,c,pond,IR3_unassessed,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
1307-0028,Lake Katrine,0202000609,Lower Hudson River,c,pond,IR3_unassessed,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
1307-0030,Kenozia Lake,0202000609,Lower Hudson River,b(t),pond,IR3_unassessed,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
1307-0030,Kenozia Lake,0202000609,Lower Hudson River,b(t),pond,IR3_unassessed,fishing,IR3_unassessed,No_Data,no,yes,unassessed
1307-0030,Kenozia Lake,0202000609,Lower Hudson River,b(t),pond,IR3_unassessed,primary_contact_recreation,IR3_unassessed,No_Data,no,yes,unassessed
1307-0030,Kenozia Lake,0202000609,Lower Hudson River,b(t),pond,IR3_unassessed,secondary_contact_recreation,IR3_unassessed,No_Data,no,yes,unassessed
1307-0030,Kenozia Lake,0202000609,Lower Hudson River,b(t),pond,IR3_unassessed,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
1307-0030,Kenozia Lake,0202000609,Lower Hudson River,b(t),pond,IR3_unassessed,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
1307-0032,Yankeetown Lake,0202000609,Lower Hudson River,b,pond,IR3_unassessed,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
1307-0032,Yankeetown Lake,0202000609,Lower Hudson River,b,pond,IR3_unassessed,fishing,IR3_unassessed,No_Data,no,yes,unassessed
1307-0032,Yankeetown Lake,0202000609,Lower Hudson River,b,pond,IR3_unassessed,primary_contact_recreation,IR3_unassessed,No_Data,no,yes,unassessed
1307-0032,Yankeetown Lake,0202000609,Lower Hudson River,b,pond,IR3_unassessed,secondary_contact_recreation,IR3_unassessed,No_Data,no,yes,unassessed
1307-0032,Yankeetown Lake,0202000609,Lower Hudson River,b,pond,IR3_unassessed,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
1307-0032,Yankeetown Lake,0202000609,Lower Hudson River,b,pond,IR3_unassessed,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
1308-0003,Robinson Pond,0202000610,Lower Hudson River,b(t),pond,IR5_impaired,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
1308-0003,Robinson Pond,0202000610,Lower Hudson River,b(t),pond,IR5_impaired,fishing,IR5_impaired_confirmed,nitrite,no,yes,impaired-pollutant_confirmed
1308-0003,Robinson Pond,0202000610,Lower Hudson River,b(t),pond,IR5_impaired,primary_contact_recreation,IR5_impaired_confirmed,phosphorus,no,yes,impaired-pollutant_confirmed
1308-0003,Robinson Pond,0202000610,Lower Hudson River,b(t),pond,IR5_impaired,secondary_contact_recreation,IR5_impaired_confirmed,phosphorus,yes,yes,impaired-pollutant_confirmed
1308-0003,Robinson Pond,0202000610,Lower Hudson River,b(t),pond,IR5_impaired,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
1308-0003,Robinson Pond,0202000610,Lower Hudson River,b(t),pond,IR5_impaired,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
1308-0014,Lake Taghkanic,0202000610,Lower Hudson River,b(ts),pond,IR3_unassessed,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
1308-0014,Lake Taghkanic,0202000610,Lower Hudson River,b(ts),pond,IR3_unassessed,fishing,IR3_unassessed,No_Data,no,yes,unassessed
1308-0014,Lake Taghkanic,0202000610,Lower Hudson River,b(ts),pond,IR3_unassessed,primary_contact_recreation,IR3_unassessed,No_Data,no,yes,unassessed
1308-0014,Lake Taghkanic,0202000610,Lower Hudson River,b(ts),pond,IR3_unassessed,secondary_contact_recreation,IR3_unassessed,No_Data,no,yes,unassessed
1308-0014,Lake Taghkanic,0202000610,Lower Hudson River,b(ts),pond,IR3_unassessed,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
1308-0014,Lake Taghkanic,0202000610,Lower Hudson River,b(ts),pond,IR3_unassessed,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
1308-0015,Lily Pond,0202000610,Lower Hudson River,c,pond,IR3_unassessed,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
1308-0015,Lily Pond,0202000610,Lower Hudson River,c,pond,IR3_unassessed,fishing,IR3_unassessed,No_Data,no,yes,unassessed
1308-0015,Lily Pond,0202000610,Lower Hudson River,c,pond,IR3_unassessed,primary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
1308-0015,Lily Pond,0202000610,Lower Hudson River,c,pond,IR3_unassessed,secondary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
1308-0015,Lily Pond,0202000610,Lower Hudson River,c,pond,IR3_unassessed,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
1308-0015,Lily Pond,0202000610,Lower Hudson River,c,pond,IR3_unassessed,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
1308-0016,Twin Lakes,0202000610,Lower Hudson River,b,pond,IR3_unassessed,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
1308-0016,Twin Lakes,0202000610,Lower Hudson River,b,pond,IR3_unassessed,fishing,IR3_unassessed,No_Data,no,yes,unassessed
1308-0016,Twin Lakes,0202000610,Lower Hudson River,b,pond,IR3_unassessed,primary_contact_recreation,IR3_unassessed,No_Data,no,yes,unassessed
1308-0016,Twin Lakes,0202000610,Lower Hudson River,b,pond,IR3_unassessed,secondary_contact_recreation,IR3_unassessed,No_Data,no,yes,unassessed
1308-0016,Twin Lakes,0202000610,Lower Hudson River,b,pond,IR3_unassessed,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
1308-0016,Twin Lakes,0202000610,Lower Hudson River,b,pond,IR3_unassessed,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
1308-0018,"Long Pond, Lower/Upper Rhoda Ponds",0202000610,Lower Hudson River,b,pond,IR3_needs-verification,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
1308-0018,"Long Pond, Lower/Upper Rhoda Ponds",0202000610,Lower Hudson River,b,pond,IR3_needs-verification,fishing,IR3_unassessed,ammonia,no,yes,unassessed
1308-0018,"Long Pond, Lower/Upper Rhoda Ponds",0202000610,Lower Hudson River,b,pond,IR3_needs-verification,primary_contact_recreation,IR3_impaired_unconfirmed,phosphorus,no,yes,impaired_unconfirmed
1308-0018,"Long Pond, Lower/Upper Rhoda Ponds",0202000610,Lower Hudson River,b,pond,IR3_needs-verification,secondary_contact_recreation,IR3_impaired_unconfirmed,phosphorus,no,yes,impaired_unconfirmed
