seg_id,waterbody,description,win,huc_10,basin_name,subbasin_name,region,county_name,class,water_type,waterbody_size,waterbody_size_units,segment_assessment,segment_ir_number,use,use_assessment,use_ir_number,parameter,listing_agency
1701-0103,"Terrell River, Upper, and tribs",stream above Mill Pond and tribs,(MW7.2a) AO-MB-170,0203020206,Atlantic-Long Island Sound,Atlantic Ocean,1,Suffolk,c(ts),flow,0.4,Miles,IR5_impaired,5,secondary_contact_recreation,IR1_fully-supported_confirmed,2,bap,NYSDEC
1701-0104,"Beaverdam Creek, Upper, and tribs",stream above tidal waters (freshwater),(MW7.5)  AO-GSB-178,0203020203,Atlantic-Long Island Sound,Atlantic Ocean,1,Suffolk,c(ts),flow,1.5,Miles,IR5_impaired,5,fishing,IR5_impaired_confirmed,5,ammonia,NYSDEC
1701-0108,"Peconic River, Upper, and tribs",stream and tribs above P565a (freshwater),(MW6.2)  GB..FB-112 (portion 4),0203020205,Atlantic-Long Island Sound,Atlantic Ocean,1,Suffolk,c,flow,9.6,Miles,IR3_needs-verification,3,source_of_water_supply,not-applicable,not-applicable,not-applicable,NYSDEC
1701-0111,Weesuck Creek and tidal tribs,entire tidal reach and tribs,(MW7.1b) AO-SB-153,0203020206,Atlantic-Long Island Sound,Atlantic Ocean,1,Suffolk,sa,flow,15.7,Acres,IR5_impaired,5,source_of_water_supply,not-applicable,not-applicable,not-applicable,NYSDEC
1701-0112,Tiana Bay and tidal tribs,entire bay and tidal tribs,(MW7.1b) AO-SB-TB,0203020206,Atlantic-Long Island Sound,Atlantic Ocean,1,Suffolk,sa,flow,591.9,Acres,IR3_unassessed,3,secondary_contact_recreation,IR3_unassessed,3,No_Data,NYSDEC
1701-0113,Mill and Seven Ponds,total area of both lakes,"(MW7.1b) AO-P790- 2-2-P793,P794",0203020206,Atlantic-Long Island Sound,Atlantic Ocean,1,Suffolk,b,pond,115.9,Acres,IR5_impaired,5,fishing,IR5_impaired_confirmed,5,phosphorus,NYSDEC
1701-0116,Coopers Neck Pond,entire lake,(MW7.1b) AO-P817,0203020206,Atlantic-Long Island Sound,Atlantic Ocean,1,Suffolk,c,pond,9.1,Acres,IR3_unassessed,3,fishing,IR3_unassessed,3,No_Data,NYSDEC
1701-0117,Agawam Lake,entire lake,(MW7.1b) AO-P815,0203020206,Atlantic-Long Island Sound,Atlantic Ocean,1,Suffolk,c,pond,64,Acres,IR5_impaired,5,fishing,IR3_fully-supported_unconfirmed,3,nitrite,NYSDEC
1701-0118,Old Town Pond,entire lake,(MW7.1b) AO-P814,0203020206,Atlantic-Long Island Sound,Atlantic Ocean,1,Suffolk,c,pond,8.5,Acres,IR5_impaired,5,fishing,IR5_impaired_confirmed,5,dissolved_oxygen,NYSDEC
1701-0119,Wickapogue Pond,entire lake,(MW7.1b) AO-P812,0203020206,Atlantic-Long Island Sound,Atlantic Ocean,1,Suffolk,c,pond,10.5,Acres,IR3_needs-verification,3,fishing,IR3_impaired_unconfirmed,3,algae,
1701-0120,Phillips Pond,entire lake,(MW7.1b) AO-P811,0203020206,Atlantic-Long Island Sound,Atlantic Ocean,1,Suffolk,c,pond,15.6,Acres,IR3_unassessed,3,fishing,IR3_unassessed,3,No_Data,NYSDEC
1701-0121,Jule Pond,entire lake,(MW7.1b) AO-P809,0203020206,Atlantic-Long Island Sound,Atlantic Ocean,1,Suffolk,c,pond,18.1,Acres,IR3_unassessed,3,shellfishing,not-applicable,not-applicable,not-applicable,NYSDEC
1701-0122,Fort Pond,entire lake,(MW6.3h) BIS..P755,0203020208,Atlantic-Long Island Sound,Atlantic Ocean,1,Suffolk,b,pond,174.7,Acres,IR5_impaired,5,fishing,IR5_impaired_confirmed,5,dissolved_oxygen,NYSDEC
1701-0125,Big/Little Fresh Ponds,total area of both lakes,"(MW6.3c) GB..LPB-123..P661,P662",0203020205,Atlantic-Long Island Sound,Atlantic Ocean,1,Suffolk,b,pond,101.2,Acres,IR5_impaired,5,primary_contact_recreation,IR5_impaired_confirmed,5,phosphorus,NYSDEC
1701-0126,Fresh Pond,entire lake,(MW6.3c) GB..LPB-125-P667,0203020205,Atlantic-Long Island Sound,Atlantic Ocean,1,Suffolk,sc,pond,10.7,Acres,IR3_unassessed,3,primary_contact_recreation,not-applicable,not-applicable,not-applicable,NYSDEC
1701-0127,Cold Spring Pond and tribs,entire tidal waterbody,(MW6.3b) GB..GPB-121/P647,0203020205,Atlantic-Long Island Sound,Atlantic Ocean,1,Suffolk,sa,flow,205.6,Acres,IR3_unassessed,3,fishing,IR3_unassessed,3,No_Data,NYSDEC
1701-0128,Laurel Pond,entire lake,(MW6.1d) GB..GPB-P496,0203020205,Atlantic-Long Island Sound,Atlantic Ocean,1,Suffolk,a,pond,29.7,Acres,IR5_impaired,5,fishing,IR5_impaired_confirmed,5,dissolved_oxygen,NYSDEC
1701-0129,Mattituck (Marratooka) Pond,entire lake,(MW6.1d) GB..GPB-P495,0203020205,Atlantic-Long Island Sound,Atlantic Ocean,1,Suffolk,a,pond,22.9,Acres,IR5_impaired,5,fishing,IR5_impaired_confirmed,5,dissolved_oxygen; fecal_coliforms; ph; phosphorus,NYSDEC
1701-0131,Hook Pond,entire lake,(MW7.1a) AO-P776,0203020206,Atlantic-Long Island Sound,Atlantic Ocean,1,Suffolk,c,pond,80.3,Acres,IR3_unassessed,3,fishing,IR3_unassessed,3,No_Data,NYSDEC
1701-0132,West Neck Harbor,entire harbor,(MW6.3d) GB-SIS-SI-WNH,0203020207,Atlantic-Long Island Sound,Atlantic Ocean,1,Suffolk,sa,flow,378.4,Acres,IR3_unassessed,3,secondary_contact_recreation,IR3_unassessed,3,No_Data,NYSDEC
1701-0134,Lake Panamoka (Long Pond),entire lake,(MW6.2)  GB..FB-112..P610,0203020205,Atlantic-Long Island Sound,Atlantic Ocean,1,Suffolk,b,pond,45.6,Acres,IR3_unassessed,3,fishing,IR3_unassessed,3,No_Data,NYSDEC
1701-0135,Artist Lake,entire lake,(MW7.4)  AO-GSB-BB-177-P863,0203020203,Atlantic-Long Island Sound,Atlantic Ocean,1,Suffolk,b,pond,15,Acres,IR3_unassessed,3,primary_contact_recreation,IR3_unassessed,3,No_Data,NYSDEC
1701-0136,Smith Pond (Roosevelt Pond),entire lake,(MW8.3a) MDB-228-P989-P991,0203020202,Atlantic-Long Island Sound,Atlantic Ocean,1,Nassau,c,pond,6.1,Acres,IR5_impaired,5,secondary_contact_recreation,IR1_fully-supported_confirmed,2,chlordane,NYSDEC
1701-0144,Wainscott Pond/Fairfield Pond,total area of both lakes,(MW7.1a) AO-P782/P784,0203020206,Atlantic-Long Island Sound,Atlantic Ocean,1,Suffolk,c,pond,35.7,Acres,IR5_impaired,5,fishing,IR5_impaired_confirmed,5,dissolved_oxygen,NYSDEC
1701-0145,Georgica Pond,entire tidal waterbody,(MW7.1a) AO-P780,0203020206,Atlantic-Long Island Sound,Atlantic Ocean,1,Suffolk,sa,flow,291.7,Acres,IR5_impaired,5,fishing,IR3_impaired_unconfirmed,3,algae; fecal_coliform,NYSDEC
1701-0146,Sagaponack Pond,entire tidal waterbody,(MW7.1a) AO-P786,0203020206,Atlantic-Long Island Sound,Atlantic Ocean,1,Suffolk,sa,flow,92.8,Acres,IR5_impaired,5,fishing,IR3_impaired_unconfirmed,3,algae; fecal_coliform,NYSDEC
1701-0148,Sheepshead Bay,entire bay,(MW8.6a) JB-252a,0203020201,Atlantic-Long Island Sound,Atlantic Ocean,2,Kings,i,flow,97.7,Acres,IR3_unassessed,3,fishing,IR3_unassessed,3,No_Data,NYSDEC
1701-0149,Lemon Creek and tribs,stream and tribs above tidal waters (freshwater),(MW1.2)  SI- 4,0203010404,Atlantic-Long Island Sound,Atlantic Ocean,2,Richmond,b,flow,1.7,Miles,IR5_impaired,5,shellfishing,not-applicable,not-applicable,not-applicable,NYSDEC
1701-0150,Richmond/Main Creeks and tribs,reach and tribs above confluence (tidal),(MW1.3)  SI- 8 (portion 2),0203010402,Atlantic-Long Island Sound,Atlantic Ocean,2,Richmond,sc,flow,191.5,Acres,IR3_unassessed,3,primary_contact_recreation,not-applicable,not-applicable,not-applicable,NYSDEC
1701-0152,Thurston Basin,entire basin,(MW8.5a) JB-241a,0203020201,Atlantic-Long Island Sound,Atlantic Ocean,2,Queens,i,flow,31.3,Acres,IR5-Alt_impaired,5-Alt,fishing,IR5-Alt_impaired_confirmed,5-Alt,dissolved_oxygen; garbage_refuse,NYSDEC
1701-0156,Massapequa Lake,entire lake,(MW8.1a) SOB-220-P968,0203020202,Atlantic-Long Island Sound,Atlantic Ocean,1,Nassau,c,pond,39.1,Acres,IR5_impaired,5,shellfishing,not-applicable,not-applicable,not-applicable,NYSDEC
1701-0157,Massapequa Reservoir,entire lake,(MW8.1a) SOB-220-P969,0203020202,Atlantic-Long Island Sound,Atlantic Ocean,1,Nassau,a,pond,16.6,Acres,IR5_impaired,5,primary_contact_recreation,IR3_impaired_unconfirmed,3,chlordane,NYSDEC
1701-0159,Wantagh/Seamans Pond,entire pond,(MW8.2a) EB-224-P982,0203020202,Atlantic-Long Island Sound,Atlantic Ocean,1,Nassau,a,pond,32.2,Acres,IR5_impaired,5,fishing,IR5_impaired_confirmed,5,chlordane,NYSDEC
1701-0162,Hashamomuck Pond,"entire bay, as described below",(MW6.1b) GB-SIS-P420,0203020207,Atlantic-Long Island Sound,Atlantic Ocean,1,Suffolk,sa,flow,133.8,Acres,IR5_impaired,5,fishing,IR3_impaired_unconfirmed,3,fecal_coliform,NYSDEC
1701-0163,Coecles Harbor,entire inlet,(MW6.1a) GB-CI,0203020207,Atlantic-Long Island Sound,Atlantic Ocean,1,Suffolk,sa,flow,1181,Acres,IR3_unassessed,3,fishing,IR3_unassessed,3,No_Data,NYSDEC
1701-0164,Gardiners Bay and minor tidal tribs,"entire bay, as described below",(MW6.1a) GB,0203020207,Atlantic-Long Island Sound,Atlantic Ocean,1,Suffolk,sa,flow,40654.7,Acres,IR3_unassessed,3,shellfishing,IR3_unassessed,3,No_Data,NYSDEC
1701-0165,Great Peconic Bay and minor coves,entire bay and selected/smaller tidal tribs,(MW6.1d) GB..GPB,0203020205,Atlantic-Long Island Sound,Atlantic Ocean,1,Suffolk,sa,flow,19161,Acres,IR3_unassessed,3,fishing,IR3_unassessed,3,No_Data,NYSDEC
1701-0166,Napeague Harbor and tidal tribs,entire harbor and tidal tribs,(MW6.3g) GB-NB-NH,0203020207,Atlantic-Long Island Sound,Atlantic Ocean,1,Suffolk,sa,flow,873.2,Acres,IR3_unassessed,3,secondary_contact_recreation,IR3_unassessed,3,No_Data,NYSDEC
1701-0167,Noyack Bay,entire bay,(MW6.3d) GB-SIS(-NB),0203020207,Atlantic-Long Island Sound,Atlantic Ocean,1,Suffolk,sa,flow,4283.8,Acres,IR3_unassessed,3,secondary_contact_recreation,IR3_unassessed,3,No_Data,NYSDEC
1701-0168,Orient Harbor and minor tidal tribs,entire harbor and selected/smaller tidal tribs,(MW6.1a) GB-OH,0203020207,Atlantic-Long Island Sound,Atlantic Ocean,1,Suffolk,sa,flow,2832.8,Acres,IR3_unassessed,3,source_of_water_supply,not-applicable,not-applicable,not-applicable,NYSDEC
1701-0169,Oyster Pond/Lake Munchogue,entire tidal waterbody,(MW6.3h) BIS..P764,0203020208,Atlantic-Long Island Sound,Atlantic Ocean,1,Suffolk,sa,flow,119.8,Acres,IR5_impaired,5,source_of_water_supply,not-applicable,not-applicable,not-applicable,NYSDEC
1701-0170,"Shelter Island Sound, North, and tribs",Sound and selected tidal tribs north of Paradise Point,(MW6.1b) GB-SIS,0203020207,Atlantic-Long Island Sound,Atlantic Ocean,1,Suffolk,sa,flow,2712.4,Acres,IR3_unassessed,3,fishing,IR3_unassessed,3,No_Data,NYSDEC
1701-0172,Little Peconic Bay,"entire bay, as described below",(MW6.1c) GB..LPB,0203020205,Atlantic-Long Island Sound,Atlantic Ocean,1,Suffolk,sa,flow,12935.5,Acres,IR3_unassessed,3,primary_contact_recreation,IR3_unassessed,3,No_Data,NYSDEC
1701-0173,"Great South Bay, West","portion of bay, as described below",(MW7.3)  AO-GSB (portion 3),0203020204,Atlantic-Long Island Sound,Atlantic Ocean,1,Suffolk,sa,flow,11513.5,Acres,IR5-Alt_impaired,5-Alt,shellfishing,IR1_fully-supported_confirmed,2,dissolved_oxygen,NYSDEC
1701-0174,Massapequa Creek and tribs,stream above Massapequa Reservoir,(MW8.1a) SOB-220,0203020202,Atlantic-Long Island Sound,Atlantic Ocean,1,Nassau,c,flow,9.7,Miles,IR5_impaired,5,secondary_contact_recreation,IR5_impaired_confirmed,5,fecal_coliforms; phosphorus,NYSDEC
1701-0175,Lake Capri,entire lake,(MW7.8)  AO-GSB-205-P934,0203020204,Atlantic-Long Island Sound,Atlantic Ocean,1,Suffolk,c,pond,7.8,Acres,IR5_impaired,5,fishing,IR5_impaired_confirmed,5,cadmium; chlordane,NYSDEC
1701-0178,Mill Basin and tidal tribs,entire basin and tidal tribs,(MW8.6a) JB-250b,0203020201,Atlantic-Long Island Sound,Atlantic Ocean,2,Kings,sb,flow,302.6,Acres,IR5-Alt_impaired,5-Alt,fishing,IR5-Alt_impaired_confirmed,5-Alt,dissolved_oxygen,NYSDEC
1701-0179,Lower New York Bay/Gravesend Bay,"entire bay, as described below",(MW1.1)  LB/GB,0203010404,Atlantic-Long Island Sound,Atlantic Ocean,2,Kings,i,flow,29842.9,Acres,IR5_impaired,5,fishing,IR5_impaired_confirmed,5,total_pcbs,NYSDEC
1701-0180,"Raritan Bay, West","portion of bay, as described below",(MW1.2)  RB (portion 2),0203010404,Atlantic-Long Island Sound,Atlantic Ocean,2,Richmond,sb,flow,2061.9,Acres,IR5_impaired,5,source_of_water_supply,not-applicable,not-applicable,not-applicable,NYSDEC
1701-0181,Raritan Bay (Class I),"portion of bay, as described below",(MW1.2)  RB (portion 3),,Atlantic-Long Island Sound,Atlantic Ocean,2,Richmond,i,flow,0.208,Acres,IR5_impaired,5,fishing,IR5_impaired_confirmed,5,total_pcbs,NYSDEC
1701-0182,"Arthur Kill, North, and minor tribs",river from Outerbridge Crossing to Newark Bay,(MW1.3)  SI (portion 2),0203010402,Atlantic-Long Island Sound,Atlantic Ocean,2,Richmond,sd,flow,1217.6,Acres,IR5-Alt_impaired,5-Alt,primary_contact_recreation,not-applicable,not-applicable,not-applicable,NYSDEC
1701-0183,Kill Van Kull/Newark Bay,"entire river/bay, within New York State",(MW1.2)  SI (portion 3),0203010402,Atlantic-Long Island Sound,Atlantic Ocean,2,Richmond,sd,flow,300.1,Acres,IR5-Alt_impaired,5-Alt,source_of_water_supply,not-applicable,not-applicable,not-applicable,NYSDEC
1701-0184,Kill Van Kull/Newark Bay,"entire bay, within New York State",(MW1.3)  SI (portion 3),0203010402,Atlantic-Long Island Sound,Atlantic Ocean,2,Richmond,sd,flow,300.1,Acres,IR5-Alt_impaired,5-Alt,shellfishing,not-applicable,not-applicable,not-applicable,NYSDEC
1701-0185,Erie Basin,"entire basin, as described below",(MW1.3)  UB-EB,0203010402,Atlantic-Long Island Sound,Atlantic Ocean,2,Kings,sd,flow,80.8,Acres,IR5_impaired,5,primary_contact_recreation,not-applicable,not-applicable,not-applicable,NYSDEC
1701-0187,Great Kills Creek/Harbor,total area of selected tidal tribs,(MW1.2)  SI- 2,0203010404,Atlantic-Long Island Sound,Atlantic Ocean,2,Richmond,i,flow,309.8,Acres,IR3_unassessed,3,primary_contact_recreation,not-applicable,not-applicable,not-applicable,NYSDEC
1701-0188,"Staten Island Tribs, South",total length of selected (freshwater) tribs,(MW1.2)  SI- 1 thru 5 (selected),0203010404,Atlantic-Long Island Sound,Atlantic Ocean,2,Richmond,c,flow,8.9,Miles,IR3_needs-verification,3,primary_contact_recreation,not-applicable,not-applicable,not-applicable,NYSDEC
1701-0190,"Minor Staten Island Tribs, West",total length of selected (freshwater) tribs,(MW1.3)  SI- 6 thru 7e,0203010402,Atlantic-Long Island Sound,Atlantic Ocean,2,Richmond,c,flow,1.4,Miles,IR3_needs-verification,3,source_of_water_supply,not-applicable,not-applicable,not-applicable,NYSDEC
1701-0192,"Minor Staten Island Tribs, North",total length of selected (freshwater) tribs,(MW1.3)  SI- 9 thru 16,0203010402,Atlantic-Long Island Sound,Atlantic Ocean,2,Richmond,b,flow,9.1,Miles,IR5_impaired,5,fishing,IR5_impaired_confirmed,5,bap,NYSDEC
1701-0193,Gerritsen Creek and tidal tribs,entire basin and tidal tribs,(MW8.6a) JB-251,0203020201,Atlantic-Long Island Sound,Atlantic Ocean,2,Kings,sb,flow,225.7,Acres,IR3_unassessed,3,primary_contact_recreation,IR3_unassessed,3,No_Data,NYSDEC
1701-0194,Minor Tidal Tribs to Jamaica Bay,total area of all selected tribs,(MW8.5a) JB-241 thru 249 (select),0203020201,Atlantic-Long Island Sound,Atlantic Ocean,2,Queens,i,flow,6.5,Acres,IR3_unassessed,3,source_of_water_supply,not-applicable,not-applicable,not-applicable,NYSDEC
1701-0196,Prospect Park Lake,entire lake,(MW8.6a) JB..P0009,0203020201,Atlantic-Long Island Sound,Atlantic Ocean,2,Kings,b,pond,43.8,Acres,IR5_impaired,5,secondary_contact_recreation,IR5_impaired_confirmed,5,phosphorus,NYSDEC
1701-0197,Baisley Pond,entire lake,(MW8.5a) JB..P1033,0203020201,Atlantic-Long Island Sound,Atlantic Ocean,2,Queens,b,pond,23.4,Acres,IR3_unassessed,3,fishing,IR3_unassessed,3,No_Data,NYSDEC
1701-0198,Atlantic Ocean Coastline,coastline from Queens/Nassau line to Jones Inlet,(MW0.0)  AO (portion 2),0203020209,Atlantic-Long Island Sound,Atlantic Ocean,1,Nassau,sa,ocean,9.3,Miles,IR3_unassessed,3,fishing,IR3_unassessed,3,No_Data,NYSDEC
1701-0200,Tidal Tribs to South Oyster Bay,total area of selected tidal tribs to bay,(MW8.1a) SOB-216 thru 219,0203020202,Atlantic-Long Island Sound,Atlantic Ocean,1,Nassau,sc,flow,395.8,Acres,IR5_impaired,5,fishing,IR3_impaired_unconfirmed,3,fecal_coliform,NYSDEC
1701-0201,"Seafords,Seamans Creeks, Upper, and tribs",total length of selected (freshwater) tribs,(MW8.1a) SOB-221 thru 223,0203020202,Atlantic-Long Island Sound,Atlantic Ocean,1,Nassau,c,flow,5.7,Miles,IR3_unassessed,3,source_of_water_supply,not-applicable,not-applicable,not-applicable,NYSDEC
1701-0202,East Bay,"entire bay, as described below",(MW8.2)  EB,0203020202,Atlantic-Long Island Sound,Atlantic Ocean,1,Nassau,sa,flow,3040.3,Acres,IR5_impaired,5,fishing,IR3_impaired_unconfirmed,3,fecal_coliform,NYSDEC
1701-0203,Tidal Tribs to East Bay,total area of selected tidal tribs to bay,(MW8.2a) EB-224 thru 227 (selected),0203020202,Atlantic-Long Island Sound,Atlantic Ocean,1,Nassau,sc,flow,260,Acres,IR3_unassessed,3,fishing,IR3_unassessed,3,No_Data,NYSDEC
1701-0204,Tribs (fresh) to East Bay,total length of selected (freshwater) tribs,(MW8.2a) EB-224 thru 227 (selected),0203020202,Atlantic-Long Island Sound,Atlantic Ocean,1,Nassau,c,flow,12.4,Miles,IR5_impaired,5,source_of_water_supply,not-applicable,not-applicable,not-applicable,NYSDEC
1701-0205,Mill (Jones) Pond,entire lake,(MW8.2a) EB-224-P981,0203020202,Atlantic-Long Island Sound,Atlantic Ocean,1,Nassau,a,pond,17,Acres,IR3_unassessed,3,shellfishing,not-applicable,not-applicable,not-applicable,NYSDEC
1701-0207,Newbridge Pond,entire lake,(MW8.2a) EB-226-P986,0203020202,Atlantic-Long Island Sound,Atlantic Ocean,1,Nassau,c,pond,8.3,Acres,IR3_unassessed,3,primary_contact_recreation,not-applicable,not-applicable,not-applicable,NYSDEC
1701-0208,Middle Bay,"entire bay, as described below",(MW8.3)  MDB (portion 1),0203020202,Atlantic-Long Island Sound,Atlantic Ocean,1,Nassau,sa,flow,2266,Acres,IR5_impaired,5,primary_contact_recreation,IR1_fully-supported_confirmed,2,fecal_coliform,NYSDEC
1701-0210,Bedell Creek and tidal tribs,total area of selected tidal tribs to bay,(MW8.3a) MDB-232,0203020202,Atlantic-Long Island Sound,Atlantic Ocean,1,Nassau,sc,flow,84.2,Acres,IR3_unassessed,3,primary_contact_recreation,not-applicable,not-applicable,not-applicable,NYSDEC
1701-0211,"East Meadow Brook, Upper, and tribs",stream and tribs above P989 (freshwater),(MW8.3a) MDB-228,0203020202,Atlantic-Long Island Sound,Atlantic Ocean,1,Nassau,c,flow,9.3,Miles,IR5_impaired,5,source_of_water_supply,not-applicable,not-applicable,not-applicable,NYSDEC
1701-0212,"Milburn/Parsonage Creeks, Upp, and tribs",total length of (freshwater) portions of both streams,"(MW8.3a) MDB-230,231",0203020202,Atlantic-Long Island Sound,Atlantic Ocean,1,Nassau,c,flow,2.5,Miles,IR5_impaired,5,fishing,IR5_impaired_confirmed,5,chlordane; phosphorus,NYSDEC
1701-0213,Shell Creek and Barnums Channel,tidal portions of both streams/channels,"(MW8.3a) MDB-SC,232a",0203020202,Atlantic-Long Island Sound,Atlantic Ocean,1,Nassau,sb,flow,102.1,Acres,IR3_unassessed,3,fishing,IR3_unassessed,3,No_Data,NYSDEC
1701-0214,Long Creek,total area of channel/bay/cove,(MW8.3)  MDB (portion 5)/LC,0203020202,Atlantic-Long Island Sound,Atlantic Ocean,1,Nassau,sb,flow,632.4,Acres,IR3_unassessed,3,source_of_water_supply,not-applicable,not-applicable,not-applicable,NYSDEC
1701-0215,"Reynolds Channel, east","channel, from Jones Inlet to Long Beach Blvd",(MW8.3)  MDB (portion 8)/RC,0203020202,Atlantic-Long Island Sound,Atlantic Ocean,1,Nassau,sa,flow,475.2,Acres,IR5_impaired,5,secondary_contact_recreation,IR5_impaired_confirmed,5,fecal_coliforms; nitrogen,NYSDEC
1701-0216,"Reynolds Channel, west","channel, from Long Beach Blvd to Atlantic Beach Bridge",(MW8.4)  HB (portion 5)/RC,0203020202,Atlantic-Long Island Sound,Atlantic Ocean,1,Nassau,sb,flow,680.3,Acres,IR5_impaired,5,fishing,IR3_impaired_unconfirmed,3,nitrogen,NYSDEC
1701-0217,East Rockaway Inlet,"channel, west of Atlantic Beach Blvd",(MW8.4)  HB (portion 6)/ERI,0203020202,Atlantic-Long Island Sound,Atlantic Ocean,1,Nassau,sa,flow,178.9,Acres,IR5_impaired,5,secondary_contact_recreation,IR1_fully-supported_confirmed,2,fecal_coliform,NYSDEC
1701-0218,Tidal Tribs to Hempstead Bay,total area of selected tidal tribs to bay,(MW8.4a) HB-232 thru 237,0203020202,Atlantic-Long Island Sound,Atlantic Ocean,1,Nassau,sc,flow,388.3,Acres,IR5_impaired,5,shellfishing,not-applicable,not-applicable,not-applicable,NYSDEC
1701-0219,Woodmere Channel,entire channel,(MW8.4a) HB-236,0203020202,Atlantic-Long Island Sound,Atlantic Ocean,1,Nassau,sa,flow,26.2,Acres,IR5_impaired,5,fishing,IR1_fully-supported_confirmed,2,fecal_coliform; nitrogen; non-native_plants,NYSDEC
1701-0220,Hog Island Channel,entire channel,(MW8.4)  HB (portion 4)/HIC,0203020202,Atlantic-Long Island Sound,Atlantic Ocean,1,Nassau,sb,flow,185.6,Acres,IR5_impaired,5,fishing,IR1_fully-supported_confirmed,2,nitrogen,NYSDEC
1701-0221,Tribs to Smith/Halls Ponds,total length of selected (freshwater) tribs,(MW8.4a) HB-233-P1005-,0203020202,Atlantic-Long Island Sound,Atlantic Ocean,1,Nassau,c,flow,8.6,Miles,IR5_impaired,5,fishing,IR5_impaired_confirmed,5,chlordane; phosphorus,NYSDEC
1701-0223,South Pond,entire lake,(MW8.4a) HB-233-P1005-2-P1011,0203020202,Atlantic-Long Island Sound,Atlantic Ocean,1,Nassau,c,pond,22.7,Acres,IR3_unassessed,3,primary_contact_recreation,not-applicable,not-applicable,not-applicable,NYSDEC
1701-0224,LI Tidal Tribs to Jamaica Bay,total area of selected tidal tribs to bay,(MW8.5a) JB-238 thru 241 (select),0203020201,Atlantic-Long Island Sound,Atlantic Ocean,1,Nassau,sc,flow,226.5,Acres,IR3_unassessed,3,shellfishing,not-applicable,not-applicable,not-applicable,NYSDEC
