"LAKE_HISTORY_ID","LOCATION_PWL_ID","within_period","use","type","parameter","fraction","units","n_samples_collected","n_years_sampled","n_exceedances","n_years_w_exceedances","n_no_result_value_provided","n_threshold_data_absent","notes","X","waterbody","PWS.ID","PWS.Name","PWS.Type","Primary.Source","Counties.Served","Cities.Served","PopulationServed.Count","Number.of.Facilities","Owner.Type"
"0300ONT0000","0303-0002",TRUE,"primary_contact_recreation","recreation","phosphorus","total","ug/l",2,2,2,2,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0300ONT0000","0303-0002",TRUE,"secondary_contact_recreation","recreation","phosphorus","total","ug/l",2,2,2,2,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0300ONT0000","0303-0002",TRUE,"fishing","aquatic_chronic","ammonia","total","ug/l",3,3,0,0,0,2,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0300ONT0000","0303-0002",FALSE,"fishing","aquatic_chronic","fluoride","total","ug/l",7,1,0,0,0,7,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0300ONT0000","0303-0011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0300ONT0000","0303-0022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Henderson Bay","NY2701047","MCWA","Community water system","Surface water","Monroe, Orleans","BATAVIA (T), BRIGHTON (T), CHILI (T), CHURCHVILLE (V), CLARKSON (T), EAST ROCHESTER (X), FAIRPORT (V), GATES (T), GREECE (T), HAMLIN (T), HENRIETTA (T), HONEOYE FALLS (V), IRONDEQUOIT (T), KENDALL (T), MENDON (T), OAKFIELD (T), OAKFIELD (V), OGDEN (T), PARMA (T), PENFIELD (T), PERINTON (T), PITTSFORD (T), PITTSFORD (V), RIGA (T), ROCHESTER (C), RUSH (T), SCOTTSVILLE (V), SPENCERPORT (V), SWEDEN (T), VICTOR (T), VICTOR (V), WEBSTER (T), WHEATLAND (T)",496753,36,"Public/Private"
"0300ONT0000","0303-0022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Henderson Bay","NY3304336","OCWA","Community water system","Surface water","Onondaga","SYRACUSE (C)",300000,104,"Public/Private"
"0300ONT0000","0303-0022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,"Henderson Bay","NY3600596","ALBION VILLAGE","Community water system","Surface water","Orleans","ALBION (V)",6000,10,"Local government"
"0300ONT0000","0303-0022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,"Henderson Bay","NY2730003","RED-ROCHESTER IWS","Non-Transient non-community system","Surface water","Monroe","GREECE (T), ROCHESTER (C)",2185,5,"Private"
"0300ONT0000","0303-0022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,"Henderson Bay","NY2202335","CLAYTON VILLAGE","Community water system","Surface water","Jefferson","CLAYTON (V)",2100,5,"Local government"
"0300ONT0000","0303-0022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"Henderson Bay","NY3704361","OSWEGO CITY","Community water system","Surface water","Oswego","OSWEGO (C)",29400,15,"Local government"
"0300ONT0000","0303-0022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,"Henderson Bay","NY5801241","SODUS VILLAGE","Community water system","Surface water","Wayne","SODUS (V)",1819,16,"Local government"
"0300ONT0000","0303-0022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,"Henderson Bay","NY2230027","HENDERSON TOWN WD 1,2","Community water system","Surface water","Jefferson","HENDERSON (T)",700,4,"Local government"
"0300ONT0000","0303-0022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,"Henderson Bay","NY2230111","US COAST GUARD - WELLESLEY ISLAND","Non-Transient non-community system","Surface water","Jefferson","",29,7,"Federal government"
"0300ONT0000","0303-0022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"Henderson Bay","NY4404394","OGDENSBURG CITY","Community water system","Surface water","St. Lawrence","OGDENSBURG (C)",11128,20,"Local government"
"0300ONT0000","0303-0022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,"Henderson Bay","NY5801233","ONTARIO TOWN BENEFIT AREA #1","Community water system","Surface water","Wayne","ONTARIO (T)",10136,23,"Local government"
"0300ONT0000","0303-0022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,"Henderson Bay","NY2211797","SOUTHWICK BEACH STATE PARK","Transient non-community system","Surface water","Jefferson","ELLISBURG (T)",520,7,"State government"
"0300ONT0000","0303-0022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,"Henderson Bay","NY2202072","","","","","",NA,NA,""
"0300ONT0000","0303-0022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,"Henderson Bay","NY4404391","MORRISTOWN WATER DISTRICT","Community water system","Surface water","St. Lawrence","MORRISTOWN (V)",395,5,"Local government"
"0300ONT0000","0303-0022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"Henderson Bay","NY5801258","WILLIAMSON TOWN WD","Community water system","Surface water","Wayne","WILLIAMSON (T)",6600,22,"Local government"
"0300ONT0000","0303-0022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"Henderson Bay","NY5801245","WOLCOTT VILLAGE","Community water system","Surface water","Wayne","WOLCOTT (V)",2200,15,"Local government"
"0300ONT0000","0303-0022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,"Henderson Bay","NY2208618","KRINGS TRAILER PARK","Transient non-community system","Surface water","Jefferson","ALEXANDRIA (T)",300,9,"Private"
"0300ONT0000","0303-0022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,"Henderson Bay","NY2208811","BIRCH HAVEN CAMPGROUND","Transient non-community system","Surface water","Jefferson","CLAYTON (T)",200,16,"Private"
"0300ONT0000","0303-0022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,"Henderson Bay","NY2202329","ALEXANDRIA BAY VILLAGE","Community water system","Surface water","Jefferson","ALEXANDRIA BAY (V)",1900,6,"Local government"
"0300ONT0000","0303-0022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,"Henderson Bay","NY2211789","CANOE-PICNIC POINT STATE PARK","Transient non-community system","Surface water","Jefferson","ALEXANDRIA BAY (V)",175,4,"State government"
"0300ONT0000","0303-0022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,"Henderson Bay","NY2213150","SHANGRI-LA CAMPGROUND","Transient non-community system","Surface water","Jefferson","LYME (T)",150,12,"Private"
"0300ONT0000","0303-0022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,"Henderson Bay","NY2208212","ONTARIO SHORES T/P & MARINA","Transient non-community system","Surface water","Jefferson","CAPE VINCENT (T)",39,8,"Private"
"0300ONT0000","0303-0022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,"Henderson Bay","NY4430133","EAST LOUISVILLE WATER DISTRICT","Community water system","Surface water","St. Lawrence","LOUISVILLE (T)",3235,9,"Local government"
"0300ONT0000","0303-0022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,"Henderson Bay","NY3600599","LYNDONVILLE VILLAGE","Community water system","Surface water","Orleans","LYNDONVILLE (V)",1418,6,"Local government"
"0300ONT0000","0303-0022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,"Henderson Bay","NY4430161","SINGER CASTLE","Transient non-community system","Surface water","St. Lawrence","HAMMOND (T)",25,5,"Private"
"0300ONT0000","0303-0022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,"Henderson Bay","NY2219170","GUFFIN BAY RESORT & MARINA","Transient non-community system","Surface water","Jefferson","LYME (T)",60,13,"Private"
"0300ONT0000","0303-0022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,"Henderson Bay","NY2213144","WILLOWS ON THE LAKE","Transient non-community system","Surface water","Jefferson","HENDERSON (T)",90,10,"Private"
"0300ONT0000","0303-0022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,"Henderson Bay","NY2202343","SACKETS HARBOR VILLAGE","Community water system","Surface water","Jefferson","SACKETS HARBOR (V)",2200,9,"Local government"
"0300ONT0000","0303-0022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,"Henderson Bay","NY2230097","ASSOCIATION ISLAND R.V. RESORT &MARINA","Transient non-community system","Surface water","Jefferson","HENDERSON (T)",307,12,"Private"
"0300ONT0000","0303-0022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,"Henderson Bay","NY2208814","ROOSEVELT TRAILER PARK/COT.","Transient non-community system","Surface water","Jefferson","CLAYTON (T)",132,18,"Private"
"0300ONT0000","0303-0022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,"Henderson Bay","NY2211796","MARY ISLAND STATE PARK","Transient non-community system","Surface water","Jefferson","ALEXANDRIA BAY (V)",50,12,"State government"
"0300ONT0000","0303-0022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,"Henderson Bay","NY2218318","THOUSAND ISLAND PARK CORP.","Transient non-community system","Surface water","Jefferson","ORLEANS (T)",900,5,"Private"
"0300ONT0000","0303-0022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,"Henderson Bay","NY2220914","WELLESLEY ISLAND WATER CORP.","Community water system","Surface water","Jefferson","ALEXANDRIA (T)",548,5,"Private"
"0300ONT0000","0303-0022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,"Henderson Bay","NY2211795","LONG POINT STATE PARK - JEFFERSON CTY","Transient non-community system","Surface water","Jefferson","LYME (T)",360,10,"State government"
"0300ONT0000","0303-0022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,"Henderson Bay","NY2230124","ROCK ISLAND LIGHTHOUSE STATE PARK","Transient non-community system","Surface water","Jefferson","ORLEANS (T)",25,5,"State government"
"0300ONT0000","0303-0022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,"Henderson Bay","NY2202333","CAPE VINCENT VILLAGE","Community water system","Surface water","Jefferson","CAPE VINCENT (V)",1500,8,"Local government"
"0300ONT0000","0303-0022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,"Henderson Bay","NY2209487","TIBA - BOLDT CASTLE","Transient non-community system","Surface water","Jefferson","ALEXANDRIA BAY (V)",1000,12,"Public/Private"
"0300ONT0000","0303-0022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,"Henderson Bay","NY4425001","REYNOLDS METALS COMPANY-ALCOA EAST","Non-Transient non-community system","Surface water","St. Lawrence","MASSENA (T)",50,8,"Private"
"0300ONT0000","0303-0022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,"Henderson Bay","NY2230004","TIBA -U.S. CUSTOMS","Non-Transient non-community system","Surface water","Jefferson","ALEXANDER (T)",25,4,"Local government"
"0300ONT0000","0303-0022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"Henderson Bay","NY4421262","NEW YORK POWER AUTHORITY","Non-Transient non-community system","Surface water","St. Lawrence","MASSENA (T)",200,4,"State government"
"0300ONT0000","0303-0022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,"Henderson Bay","NY2208203","LANZS MOTEL INC.","Transient non-community system","Surface water","Jefferson","CLAYTON (T)",148,9,"Private"
"0300ONT0000","0303-0022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,"Henderson Bay","NY2211794","KRING POINT STATE PARK","Transient non-community system","Surface water","Jefferson","ALEXANDRIA (T)",600,6,"State government"
"0300ONT0000","0303-0025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0300ONT0000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0302COB0118","0302-0035",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0302MENXXX1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0302RESXXX1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0302SOD0096","0302-0020",TRUE,"fishing","aquatic_chronic","ammonia","total","ug/l",111,10,0,0,0,111,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0302SOD0096","0302-0020",TRUE,"primary_contact_recreation","recreation","phosphorus","total","ug/l",63,9,7,7,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0302SOD0096","0302-0020",TRUE,"secondary_contact_recreation","recreation","phosphorus","total","ug/l",63,9,7,7,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0302SOD0096","0302-0020",FALSE,"secondary_contact_recreation","recreation","phosphorus","total","ug/l",67,9,6,6,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0302SOD0096","0302-0020",FALSE,"fishing","aquatic_chronic","ammonia","total","ug/l",49,4,0,0,0,49,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0302SOD0096","0302-0020",FALSE,"primary_contact_recreation","recreation","phosphorus","total","ug/l",67,9,6,6,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0302UWB0008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0302UWB5258",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0402CAN0043","0402-0002",TRUE,"fishing","aquatic_chronic","ammonia","total","ug/l",34,6,0,0,0,34,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0402CAN0043","0402-0002",TRUE,"secondary_contact_recreation","recreation","phosphorus","total","ug/l",30,5,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0402CAN0043","0402-0002",TRUE,"fishing","none","dissolved_oxygen","dissolved","mg/l",2,2,0,0,0,0,"n_exceedances may not be intiutive for this parameter because there are multiple components to the WQS. n_exceedances may be greater than n_samples_collected if a single sample was marked as an exceedance for multiple components of the WQS.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0402CAN0043","0402-0002",TRUE,"source_of_water_supply","health_water-source","chloride","total","ug/l",15,5,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0402CAN0043","0402-0002",TRUE,"source_of_water_supply","health_water-source","ammonia","total","ug/l",34,6,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0402CAN0043","0402-0002",FALSE,"primary_contact_recreation","recreation","phosphorus","total","ug/l",4,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0402CAN0043","0402-0002",FALSE,"secondary_contact_recreation","recreation","phosphorus","total","ug/l",4,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0402CAN0043","0402-0002",FALSE,"source_of_water_supply","health_water-source","nitrate_nitrite","total","ug/l",10,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0402CAN0043","0402-0002",TRUE,"source_of_water_supply","health_water-source","nitrate_nitrite","total","ug/l",25,4,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0402CAN0043","0402-0002",FALSE,"source_of_water_supply","health_water-source","ammonia","total","ug/l",10,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0402CAN0043","0402-0002",TRUE,"fishing","none","ph","total","ph_units",2,2,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0402CAN0043","0402-0002",TRUE,"primary_contact_recreation","recreation","phosphorus","total","ug/l",30,5,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0402CAN0043","0402-0002",FALSE,"fishing","aquatic_chronic","ammonia","total","ug/l",10,1,0,0,0,10,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0402CON0067","0402-0004",TRUE,"fishing","aquatic_chronic","ammonia","total","ug/l",84,6,0,0,0,84,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0402CON0067","0402-0004",FALSE,"source_of_water_supply","health_water-source","nitrate_nitrite","total","ug/l",48,7,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0402CON0067","0402-0004",TRUE,"source_of_water_supply","health_water-source","chloride","total","ug/l",42,6,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0402CON0067","0402-0004",TRUE,"source_of_water_supply","health_water-source","ammonia","total","ug/l",84,6,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0402CON0067","0402-0004",TRUE,"source_of_water_supply","health_water-source","nitrate_nitrite","total","ug/l",66,5,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0402CON0067","0402-0004",FALSE,"source_of_water_supply","health_water-source","ammonia","total","ug/l",13,2,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0402CON0067","0402-0004",TRUE,"fishing","none","ph","total","ph_units",1,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0402CON0067","0402-0004",TRUE,"fishing","none","dissolved_oxygen","dissolved","mg/l",1,1,2,1,0,0,"n_exceedances may not be intiutive for this parameter because there are multiple components to the WQS. n_exceedances may be greater than n_samples_collected if a single sample was marked as an exceedance for multiple components of the WQS.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0402CON0067","0402-0004",FALSE,"source_of_water_supply","health_water-source","magnesium","total","ug/l",2,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0402CON0067","0402-0004",TRUE,"primary_contact_recreation","recreation","phosphorus","total","ug/l",77,5,1,1,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0402CON0067","0402-0004",TRUE,"secondary_contact_recreation","recreation","phosphorus","total","ug/l",77,5,1,1,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0402CON0067","0402-0004",FALSE,"primary_contact_recreation","recreation","phosphorus","total","ug/l",44,7,4,4,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0402CON0067","0402-0004",FALSE,"secondary_contact_recreation","recreation","phosphorus","total","ug/l",44,7,4,4,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0402CON0067","0402-0004",FALSE,"source_of_water_supply","health_water-source","arsenic","total","ug/l",15,2,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0402CON0067","0402-0004",FALSE,"fishing","aquatic_chronic","ammonia","total","ug/l",13,2,0,0,0,13,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0402HEM0044","0402-0011",TRUE,"secondary_contact_recreation","recreation","phosphorus","total","ug/l",95,5,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0402HEM0044","0402-0011",TRUE,"fishing","aquatic_chronic","ammonia","total","ug/l",115,6,0,0,0,115,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0402HEM0044","0402-0011",TRUE,"source_of_water_supply","health_water-source","chloride","total","ug/l",54,6,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0402HEM0044","0402-0011",FALSE,"source_of_water_supply","health_water-source","nitrate_nitrite","total","ug/l",10,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0402HEM0044","0402-0011",FALSE,"secondary_contact_recreation","recreation","phosphorus","total","ug/l",3,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0402HEM0044","0402-0011",FALSE,"source_of_water_supply","health_water-source","ammonia","total","ug/l",10,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0402HEM0044","0402-0011",TRUE,"source_of_water_supply","health_water-source","nitrate_nitrite","total","ug/l",105,5,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0402HEM0044","0402-0011",TRUE,"fishing","none","dissolved_oxygen","dissolved","mg/l",6,2,0,0,0,0,"n_exceedances may not be intiutive for this parameter because there are multiple components to the WQS. n_exceedances may be greater than n_samples_collected if a single sample was marked as an exceedance for multiple components of the WQS.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0402HEM0044","0402-0011",FALSE,"primary_contact_recreation","recreation","phosphorus","total","ug/l",3,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0402HEM0044","0402-0011",TRUE,"source_of_water_supply","health_water-source","ammonia","total","ug/l",115,6,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0402HEM0044","0402-0011",TRUE,"primary_contact_recreation","recreation","phosphorus","total","ug/l",95,5,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0402HEM0044","0402-0011",TRUE,"fishing","none","ph","total","ph_units",6,2,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0402HEM0044","0402-0011",FALSE,"fishing","aquatic_chronic","ammonia","total","ug/l",10,1,0,0,0,10,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0402RUS0033","0402-0072",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0402UWB0030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0403SIL0115","0403-0002",FALSE,"source_of_water_supply","health_water-source","sulfate","total","ug/l",1,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0403SIL0115","0403-0002",FALSE,"source_of_water_supply","aesthetic_water-supply","iron","total","ug/l",4,2,2,1,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0403SIL0115","0403-0002",TRUE,"source_of_water_supply","health_water-source","nitrate_nitrite","total","ug/l",58,8,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0403SIL0115","0403-0002",FALSE,"source_of_water_supply","health_water-source","nitrite","total","ug/l",23,5,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0403SIL0115","0403-0002",FALSE,"source_of_water_supply","health_water-source","chloride","total","ug/l",1,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0403SIL0115","0403-0002",FALSE,"source_of_water_supply","health_water-source","arsenic","total","ug/l",11,4,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0403SIL0115","0403-0002",FALSE,"primary_contact_recreation","recreation","phosphorus","total","ug/l",119,15,14,14,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0403SIL0115","0403-0002",TRUE,"fishing","aquatic_chronic","ammonia","total","ug/l",123,9,0,0,0,123,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0403SIL0115","0403-0002",FALSE,"source_of_water_supply","health_water-source","nitrate_nitrite","total","ug/l",121,15,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0403SIL0115","0403-0002",FALSE,"fishing","aquatic_chronic","nitrite","total","ug/l",23,5,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0403SIL0115","0403-0002",TRUE,"source_of_water_supply","health_water-source","nitrite","total","ug/l",3,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0403SIL0115","0403-0002",TRUE,"fishing","aquatic_chronic","nitrite","total","ug/l",3,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0403SIL0115","0403-0002",TRUE,"source_of_water_supply","health_water-source","ammonia","total","ug/l",123,9,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0403SIL0115","0403-0002",FALSE,"source_of_water_supply","health_water-source","ammonia","total","ug/l",81,8,2,2,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0403SIL0115","0403-0002",FALSE,"source_of_water_supply","health_water-source","magnesium","total","ug/l",3,2,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0403SIL0115","0403-0002",FALSE,"source_of_water_supply","aesthetic_water-supply","manganese","total","ug/l",4,2,3,1,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0403SIL0115","0403-0002",TRUE,"primary_contact_recreation","recreation","phosphorus","total","ug/l",61,8,8,8,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0403SIL0115","0403-0002",TRUE,"secondary_contact_recreation","recreation","phosphorus","total","ug/l",61,8,8,8,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0403SIL0115","0403-0002",TRUE,"source_of_water_supply","health_water-source","chloride","total","ug/l",31,8,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0403SIL0115","0403-0002",FALSE,"secondary_contact_recreation","recreation","phosphorus","total","ug/l",119,15,14,14,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0403SIL0115","0403-0002",FALSE,"fishing","aquatic_chronic","ammonia","total","ug/l",81,8,0,0,0,81,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0404DAN0092F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0404NUN0084A","0404-0030",TRUE,"source_of_water_supply","health_water-source","arsenic","total","ug/l",3,2,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
